applicant_id,applicant_name,applicant_gender,applicant_dob,applicant_country,applicant_qual_test_score,applicant_high_school_GPA,scholarship_grade,scholarship_pct,interview_date,interview_score,admission_date,institute_ids,course_name
256217,Hobert,Male,2010-03-30 08:37:18.593392,Western Sahara,999.07,9.8,A,80.0,2024-08-09,81.71,2019-01-26 23:51:39.686639,DDAD166,International Business
256218,Detra,Female,2004-10-31 12:06:25.801033,French Guiana,923.66,5.7,J,35.0,2020-05-28,97.46,2022-04-08 20:01:55.608195,NINS765,Journalism
256219,Milly,Female,2009-01-10 23:58:49.815403,Palau,700.58,6.2,H,45.0,2016-09-06,82.58,2016-11-06 11:45:39.542948,NNII797,Philosophy
256220,Devorah,Female,2005-09-07 17:40:00.117791,Moldova,683.44,5.5,J,35.0,2016-02-01,74.48,2020-12-11 15:34:40.553276,TNIS747,Finance
256221,Romelia,Other,2003-12-31 00:56:36.790287,Qatar,782.86,5.9,J,35.0,2022-06-06,94.16,2023-11-14 15:48:19.909543,SITS720,Environmental Sc
256222,Brenton,Female,2000-10-30 02:54:07.999733,Australia,714.45,6.8,H,45.0,2022-11-29,74.2,2024-03-12 03:53:51.143567,NNII797,Arts
256223,Michal,Other,2008-10-23 02:53:35.857512,Monaco,993.56,7.6,A,80.0,2016-11-04,90.49,2024-12-17 10:39:36.485951,NDDI147,Psychology
256224,Trinity,Female,2000-12-23 18:18:32.638166,French Guiana,669.04,5.8,J,35.0,2016-11-03,89.33,2023-01-30 09:36:37.718003,ITII772,Business Adm
256225,Columbus,Female,2000-11-06 14:08:27.650022,Nepal,894.56,6.7,G,50.0,2024-12-28,70.62,2025-12-30 01:27:11.364110,ISNS731,Psychology
256226,Elwanda,Other,2002-11-11 09:35:57.883420,Wallis & Futuna,692.63,6.3,J,35.0,2025-04-05,79.92,2025-10-09 00:31:52.451408,NTSS711,Linguistics
256227,Spencer,Female,2007-11-09 08:23:56.013028,Nigeria,968.06,7.6,A,80.0,2021-11-01,82.26,2016-07-08 12:00:52.135101,DIDA127,Linguistics
256228,Manuel,Female,2009-08-25 02:13:13.908750,Trinidad & Tobago,630.56,7.8,J,35.0,2018-03-09,74.12,2015-01-18 15:37:21.498789,INNT724,Journalism
256229,Chauncey,Female,2000-02-06 17:39:04.405540,Micronesia,999.25,6.4,H,45.0,2023-07-15,93.98,2022-08-07 20:43:03.607897,TNTI747,Computer Engg
256230,Tamesha,Other,2007-07-23 07:49:33.373545,Turkmenistan,932.56,5.6,J,35.0,2019-05-04,82.47,2023-04-13 14:44:26.814909,NSIT731,Psychology
256231,Colton,Other,2001-03-14 09:08:04.899942,Falkland Islands,832.59,7.7,E,60.0,2017-05-28,94.79,2018-02-27 08:52:07.417418,RASS527,Philosophy
256232,Tyrone,Male,2008-01-13 06:21:53.400143,Solomon Islands,593.47,10.0,J,35.0,2018-09-15,80.71,2025-01-30 04:49:59.887238,NNNS754,Computer Engg
256233,Mica,Male,2001-01-18 01:58:58.726873,Turks & Caicos Islands,698.76,9.5,I,40.0,2023-11-12,77.24,2017-05-27 22:44:49.189406,TNNI771,Electrical Engg
256234,Sherly,Other,2007-05-25 22:12:28.880328,Vietnam,602.76,8.9,J,35.0,2023-06-21,71.62,2015-05-27 11:08:23.496386,TSTI706,Philosophy
256235,Omega,Other,2009-08-08 09:18:18.628277,Macedonia,747.72,8.9,H,45.0,2023-08-25,90.36,2021-01-14 17:52:48.979231,SINN729,International Business
256236,Wallace,Male,2001-05-11 08:12:48.805083,Tristan da Cunha,746.02,5.6,J,35.0,2024-12-19,84.67,2023-06-22 01:08:09.805438,ITTT758,Environmental Sc
256237,Lanita,Male,2010-08-07 12:47:43.391920,Palau,871.6,6.9,G,50.0,2019-07-19,92.06,2025-02-24 21:12:14.330066,NIST771,Finance
256238,Jonathon,Other,2005-10-21 08:49:34.526788,Netherlands,686.29,6.9,J,35.0,2024-10-01,83.16,2019-02-14 01:33:16.203303,TSSI725,Aerospace Engg
256239,Collen,Male,2009-09-30 09:05:03.454826,U.S. Outlying Islands,673.91,6.6,J,35.0,2018-04-08,84.32,2019-02-07 00:16:38.230891,NNSS766,Civil Engg
256240,Santiago,Other,2002-05-18 19:10:58.758489,Diego Garcia,809.98,9.2,E,60.0,2020-10-04,86.95,2016-01-10 15:27:04.032102,MMSR592,Linguistics
256241,Krishna,Female,2004-09-20 16:31:37.128794,Estonia,844.25,7.6,E,60.0,2016-12-11,91.7,2020-08-12 08:27:36.414606,SSMS509,Finance
256242,Anderson,Other,2006-08-17 23:22:09.687470,Czech Republic,806.58,7.1,F,55.0,2020-07-31,70.65,2021-10-25 06:46:06.455783,TIGT692,Arts
256243,Grover,Female,2006-05-08 04:18:05.968936,St. Vincent & Grenadines,540.95,7.6,J,35.0,2018-04-26,91.58,2017-08-27 23:29:57.170668,TNTN768,Journalism
256244,Melda,Female,2004-12-07 21:06:02.592433,Mauritania,884.05,9.1,C,70.0,2023-07-23,81.15,2024-12-25 12:22:53.485630,REUR346,Environmental Sc
256245,Frances,Other,2007-05-26 10:34:41.601502,Zimbabwe,852.27,5.7,J,35.0,2017-07-20,80.86,2021-01-09 21:11:56.326990,NTTI790,Arts
256246,Ema,Female,2001-08-16 16:31:13.435812,Papua New Guinea,555.23,9.1,J,35.0,2017-04-04,92.77,2021-03-29 05:58:07.033983,TISS783,Electrical Engg
256247,Blake,Male,2006-07-03 18:26:39.167593,Kuwait,855.19,8.6,C,70.0,2024-05-30,98.7,2016-11-07 14:36:55.832499,RURE316,Psychology
256248,Zack,Other,2009-06-22 05:40:51.325315,Lesotho,524.76,7.3,J,35.0,2022-10-16,87.5,2019-03-10 00:43:55.317967,TIST786,Civil Engg
256249,Jennine,Female,2009-05-13 22:40:41.397256,Serbia,586.49,9.3,J,35.0,2016-10-25,79.2,2025-02-26 02:11:18.421059,TISS729,Finance
256250,Francene,Female,2006-04-16 03:17:14.495122,Canary Islands,697.83,5.7,J,35.0,2015-02-10,76.68,2016-11-25 00:07:18.313003,NTSI711,Finance
256251,Myron,Male,2005-10-16 16:45:29.896348,Afghanistan,566.14,9.1,J,35.0,2022-11-29,70.54,2016-12-18 21:14:21.529929,NITI759,International Business
256252,Chery,Other,2009-10-29 04:45:28.020790,Kosovo,800.01,7.5,F,55.0,2022-08-13,79.2,2018-01-21 11:53:48.140949,IIIT640,Linguistics
256253,Junita,Female,2005-12-20 09:19:06.595596,Mayotte,567.14,6.7,J,35.0,2018-02-22,76.72,2021-06-05 17:09:35.935965,TNSN749,Business Adm
256254,Terina,Female,2001-05-24 07:27:12.203410,Kyrgyzstan,648.56,5.2,J,35.0,2015-01-14,93.18,2022-08-20 20:51:06.701843,SISI746,Linguistics
256255,Viki,Female,2001-02-16 21:26:07.199296,Czech Republic,900.51,7.6,B,78.0,2018-06-02,90.91,2021-04-01 13:58:46.693221,RREE289,International Business
256256,Sergio,Other,2008-09-10 19:07:47.518109,Ukraine,916.54,9.0,B,78.0,2024-08-19,70.73,2015-08-22 00:18:09.461402,RMEM260,Civil Engg
256257,Natalya,Other,2000-07-09 18:41:28.058268,Syria,715.85,8.7,H,45.0,2016-12-23,80.37,2023-07-22 23:48:02.956528,INTN755,Finance
256258,Benjamin,Male,2005-01-18 02:10:03.780444,Guyana,625.53,6.0,J,35.0,2024-01-22,70.27,2017-04-19 06:10:29.638332,NSII710,Psychology
256259,Tamesha,Male,2003-10-16 23:27:51.862864,Jordan,595.19,6.9,J,35.0,2021-01-17,83.4,2020-10-20 06:56:03.757811,NSSS761,Business Adm
256260,Norbert,Other,2010-01-03 15:45:56.896980,Benin,617.07,7.4,J,35.0,2024-12-08,91.58,2025-12-16 06:52:15.275698,NNTI737,Computer Engg
256261,Jani,Male,2009-06-18 00:37:18.847929,Mozambique,724.62,5.3,J,35.0,2017-02-09,95.62,2024-05-05 17:10:40.098570,STTN789,Finance
256262,Harley,Female,2003-11-14 17:10:28.881830,Ireland,799.03,6.1,H,45.0,2015-01-28,71.66,2022-03-22 16:40:53.549329,STNT774,Civil Engg
256263,Lavonia,Female,2008-02-02 19:12:19.556489,Philippines,515.92,8.4,J,35.0,2016-05-02,92.91,2020-06-19 15:41:23.229119,TNTS732,Civil Engg
256264,Stacey,Other,2001-08-13 06:59:53.451315,Georgia,903.59,5.2,J,35.0,2025-02-14,90.03,2021-10-26 11:52:17.649333,NSIN786,Civil Engg
256265,Lory,Female,2001-04-06 20:26:10.999074,Comoros,615.46,6.4,J,35.0,2025-11-15,78.33,2016-06-28 12:41:33.777439,SIST748,Civil Engg
256266,Ned,Female,2006-08-06 05:25:34.645743,Dominica,733.88,9.6,H,45.0,2025-12-29,75.61,2021-02-05 07:55:14.473058,INSS712,Philosophy
256267,Dustin,Other,2005-03-23 19:25:10.030165,Monaco,581.76,7.7,J,35.0,2015-08-15,78.35,2022-03-21 15:41:13.569523,TITI741,Computer Engg
256268,Tracy,Male,2002-04-24 07:19:04.892154,Guinea,970.74,5.1,J,35.0,2024-02-14,84.76,2015-02-24 06:37:26.642847,NISS754,Finance
256269,Arminda,Other,2000-09-23 11:54:57.949252,Honduras,941.76,6.8,G,50.0,2023-09-08,71.87,2022-07-29 10:22:57.123403,NNSS701,Business Adm
256270,Tonita,Female,2000-10-11 17:02:49.056854,Zambia,653.96,8.6,J,35.0,2022-12-21,79.68,2020-05-17 10:17:51.885277,ISNT777,Electrical Engg
256271,Ed,Male,2002-09-24 04:53:59.867061,Nauru,707.17,9.2,H,45.0,2015-11-06,87.01,2018-03-25 00:19:45.774806,TNSS756,Linguistics
256272,Violette,Male,2000-01-09 20:46:00.550702,Cook Islands,812.81,8.9,E,60.0,2018-11-28,98.7,2017-09-19 15:59:01.585739,ASRR545,Computer Engg
256273,Hank,Female,2002-03-20 15:43:17.901367,Chile,682.2,5.4,J,35.0,2016-07-02,81.52,2016-05-15 13:21:18.471908,STNN768,Finance
256274,Ty,Male,2001-09-16 18:54:07.490776,Lesotho,951.44,5.3,J,35.0,2016-10-08,95.63,2020-06-23 22:55:45.204294,NSTS712,Journalism
256275,Elisha,Female,2007-10-25 06:27:56.129786,Albania,867.96,6.2,H,45.0,2024-09-12,97.19,2015-08-21 19:43:51.567921,NSTN720,Journalism
256276,Clifford,Female,2001-09-12 06:38:07.102714,Germany,637.68,9.2,J,35.0,2019-03-17,81.43,2024-11-06 13:02:32.697179,INTN757,Electrical Engg
256277,Karlyn,Male,2000-12-30 12:23:27.353614,China,866.8,8.3,C,70.0,2023-09-09,87.13,2020-06-19 13:12:18.676169,URUU384,International Business
256278,Shery,Female,2002-05-26 01:42:38.132213,Mali,873.43,8.8,C,70.0,2016-02-03,97.18,2017-10-03 10:34:23.011796,UUEU359,Psychology
256279,Lindsey,Male,2000-02-14 23:48:57.451141,Lebanon,782.55,5.1,J,35.0,2023-02-16,98.23,2015-05-09 06:12:50.237638,TTNI732,Computer Engg
256280,Hannelore,Female,2001-03-31 15:09:20.612717,Italy,638.77,8.0,J,35.0,2021-01-01,97.14,2025-07-18 18:12:20.569586,INIT707,Electrical Engg
256281,Elenore,Male,2006-10-26 18:26:00.009772,Macau SAR China,636.85,7.5,J,35.0,2024-02-26,84.69,2023-11-01 22:04:52.334524,INTT707,Journalism
256282,Leopoldo,Other,2008-11-17 15:51:51.718914,Guyana,632.6,6.1,J,35.0,2021-04-20,88.47,2023-06-04 09:02:43.499922,SSSI778,Linguistics
256283,Filiberto,Male,2008-06-03 11:27:55.459614,Tajikistan,854.6,5.9,J,35.0,2016-04-21,74.34,2017-09-02 23:52:30.162400,IINI792,Finance
256284,Maxwell,Female,2005-03-06 15:37:49.936798,Eritrea,596.77,5.6,J,35.0,2021-08-22,78.26,2021-12-18 13:10:49.253449,ITTS719,Linguistics
256285,Antonietta,Female,2000-05-16 04:32:19.427634,Indonesia,553.14,6.1,J,35.0,2018-09-24,97.02,2022-10-07 11:49:20.234257,SNNS760,Business Adm
256286,Margene,Other,2005-10-20 19:16:17.843887,Denmark,516.19,8.3,J,35.0,2016-04-05,76.99,2015-08-08 00:02:18.134651,ISSI738,Computer Engg
256287,Eugenio,Female,2006-03-11 06:37:30.476296,United Kingdom,504.6,6.5,J,35.0,2017-06-30,97.58,2022-08-10 07:02:43.547485,NTNT784,Aerospace Engg
256288,Rachele,Male,2009-05-03 04:01:49.114652,Timor-Leste,912.67,7.5,B,78.0,2021-01-01,81.39,2019-12-19 12:26:08.867086,EMRM254,Civil Engg
256289,Krysten,Female,2009-04-11 20:39:44.941808,Mongolia,580.46,6.5,J,35.0,2022-08-04,88.23,2024-05-15 09:40:20.291842,SITT800,Finance
256290,Douglas,Female,2000-11-22 04:11:02.893645,North Korea,956.8,7.7,A,80.0,2024-09-04,83.55,2024-12-02 18:44:51.969136,NNNI163,Finance
256291,Marget,Other,2010-06-25 05:03:44.045520,Yemen,607.88,5.9,J,35.0,2017-11-07,87.02,2017-04-02 15:17:49.177782,NISN763,Finance
256292,Ta,Other,2004-05-03 08:58:37.326967,St. Kitts & Nevis,771.11,8.0,G,50.0,2018-05-06,72.79,2017-02-19 17:05:42.707035,IIIS721,Business Adm
256293,Dylan,Male,2010-08-19 05:06:28.011700,Malaysia,730.5,6.5,H,45.0,2015-11-22,96.23,2024-01-28 06:13:50.383363,TITT705,Journalism
256294,Jimmie,Other,2006-04-06 16:10:43.852634,Guadeloupe,781.45,6.7,G,50.0,2023-09-11,71.94,2016-07-10 19:05:11.780561,IIIN787,Psychology
256295,Azalee,Male,2009-07-11 23:55:10.588339,Croatia,942.95,9.2,B,78.0,2020-02-28,90.87,2016-01-07 00:57:33.128978,REEM264,Civil Engg
256296,Diamond,Male,2003-12-31 21:09:09.137886,Angola,602.75,8.0,J,35.0,2019-08-08,72.88,2016-09-05 13:43:00.156787,SITN741,International Business
256297,Jin,Other,2007-08-17 08:12:41.399376,Germany,510.39,7.8,J,35.0,2017-04-12,82.37,2019-02-20 11:58:59.840248,NNSN800,Business Adm
256298,Gwenda,Male,2005-11-09 20:03:50.401119,Pakistan,668.6,6.6,J,35.0,2015-09-13,76.9,2021-08-10 13:35:46.134352,NNST789,Arts
256299,Cory,Male,2001-01-13 16:07:56.047918,France,989.27,9.0,A,80.0,2024-12-16,83.66,2021-05-19 21:18:08.563550,ADDA197,Finance
256300,Quinn,Male,2000-10-09 16:25:38.587066,Montenegro,719.98,7.2,H,45.0,2020-05-05,87.93,2019-02-19 05:16:09.838816,STII752,Electrical Engg
256301,Jim,Female,2006-05-19 06:41:10.476145,Niger,836.99,8.1,E,60.0,2021-10-01,81.96,2019-04-09 20:01:11.385437,ARMS582,Arts
256302,Andres,Female,2009-09-11 09:30:05.620410,Greenland,920.06,6.6,G,50.0,2018-01-05,94.39,2021-06-11 04:58:42.345682,SNIN798,Computer Engg
256303,Shakia,Male,2003-06-13 13:53:06.510320,Albania,706.77,6.8,H,45.0,2016-06-23,70.5,2022-08-03 16:51:46.064597,NSTT757,Arts
256304,Sommer,Other,2007-10-07 23:43:10.328867,Afghanistan,635.59,6.1,J,35.0,2018-01-01,73.7,2017-06-11 22:39:55.247904,TNTI751,Arts
256305,Sonny,Other,2000-09-25 20:04:07.367393,Iran,932.25,6.4,H,45.0,2024-07-01,80.17,2020-07-25 03:11:04.887807,TTIN787,International Business
256306,Cristin,Male,2002-04-15 07:41:21.683513,Guyana,708.0,9.6,H,45.0,2022-09-10,74.38,2025-09-19 06:45:03.600444,NSNT736,Philosophy
256307,Raylene,Female,2000-04-17 02:55:05.737585,Kazakhstan,803.89,8.5,E,60.0,2020-02-06,93.61,2020-06-19 03:29:57.777362,SMSA587,Arts
256308,Lakeesha,Female,2009-04-21 15:07:08.970733,Liechtenstein,551.09,8.7,J,35.0,2025-07-06,96.95,2017-08-09 19:40:08.122759,ISST760,Philosophy
256309,Renetta,Male,2003-04-27 10:12:49.578238,Greenland,829.17,9.2,E,60.0,2025-02-20,97.41,2021-10-03 01:25:32.137896,SARM570,Aerospace Engg
256310,Jess,Female,2010-10-26 06:14:46.444402,Tuvalu,602.78,8.3,J,35.0,2021-09-12,90.58,2024-01-22 09:39:21.650329,NSNT726,Linguistics
256311,Taneka,Female,2003-05-08 00:53:09.162526,Northern Mariana Islands,725.79,9.7,H,45.0,2020-11-15,84.9,2025-11-17 17:05:51.643849,SNNI764,Electrical Engg
256312,Earl,Female,2009-01-21 00:54:41.391872,Iceland,968.66,8.8,A,80.0,2024-12-17,89.17,2019-02-06 19:51:21.903094,DAAD137,Computer Engg
256313,Nathanael,Female,2004-10-28 05:26:07.261698,Namibia,638.77,6.8,J,35.0,2021-11-11,85.39,2023-10-02 09:17:55.830743,IITI760,Arts
256314,Toccara,Other,2001-12-11 08:12:02.197280,Qatar,554.74,9.2,J,35.0,2021-10-28,77.03,2019-04-04 04:53:48.519266,SSNS753,Computer Engg
256315,Stephania,Male,2009-12-19 10:22:17.821216,Poland,773.82,9.6,G,50.0,2021-03-18,79.5,2015-04-10 22:54:23.599270,SNNS733,International Business
256316,Rolland,Male,2009-10-22 05:38:55.015706,Mali,775.42,6.6,G,50.0,2016-03-21,79.87,2021-01-24 14:07:25.214180,NNNN731,Computer Engg
256317,Kary,Female,2005-04-14 14:03:01.004861,Gambia,708.77,6.7,H,45.0,2016-07-03,83.69,2023-08-12 11:07:29.389484,SSTN713,Environmental Sc
256318,Coy,Female,2001-09-07 06:53:55.860098,Kosovo,663.8,9.5,I,40.0,2015-08-12,94.65,2024-01-28 16:54:19.058438,NSIN728,Psychology
256319,Pierre,Male,2007-12-13 03:51:27.618063,Belize,534.3,6.1,J,35.0,2020-01-28,89.4,2023-10-26 06:19:20.858150,SSTN728,Philosophy
256320,Modesto,Male,2004-06-08 21:01:42.858594,Norfolk Island,700.51,5.1,J,35.0,2020-05-02,92.32,2016-06-26 09:24:58.556603,IIIN800,Psychology
256321,Sandy,Male,2009-05-14 17:07:59.142871,Anguilla,904.7,5.9,J,35.0,2018-03-26,80.14,2021-01-14 23:00:05.665978,STTN752,International Business
256322,Louanne,Female,2004-08-31 02:42:54.256439,Panama,967.46,7.1,A,80.0,2015-02-23,89.13,2024-05-18 06:16:54.178339,IDII153,Environmental Sc
256323,Gilberte,Female,2001-06-17 19:05:57.394993,Northern Mariana Islands,596.02,5.8,J,35.0,2016-05-27,90.76,2017-08-24 05:30:17.512622,NTIS758,Psychology
256324,Percy,Other,2010-12-23 12:50:02.909277,Jersey,926.06,8.1,B,78.0,2021-10-21,98.12,2023-09-18 18:14:03.635589,RRME298,Psychology
256325,Michelina,Male,2006-10-19 10:49:57.743948,Mexico,728.51,9.9,H,45.0,2019-12-28,79.04,2015-11-24 02:09:47.525324,TNTS793,Philosophy
256326,Earnest,Female,2009-05-21 00:19:34.144803,Cocos,561.1,9.2,J,35.0,2017-05-05,73.99,2020-09-28 10:01:05.275019,TIIN775,Electrical Engg
256327,Tony,Male,2008-03-09 20:36:11.917556,St. Vincent & Grenadines,722.86,9.4,H,45.0,2016-11-20,94.7,2020-05-17 15:28:52.259394,TNST729,Aerospace Engg
256328,Kary,Male,2010-06-18 08:03:29.627914,Chad,734.19,6.8,H,45.0,2019-01-06,92.57,2019-08-15 19:59:31.410330,ITST740,Computer Engg
256329,Roy,Other,2001-12-11 14:42:41.633339,Fiji,782.8,9.9,G,50.0,2019-07-23,88.0,2021-03-20 03:57:13.677357,NINT747,International Business
256330,Lino,Female,2008-09-16 17:09:17.890801,Morocco,820.8,5.9,J,35.0,2022-01-21,71.5,2016-07-31 20:21:19.605736,ITST714,Philosophy
256331,Jefferson,Other,2007-10-18 01:00:19.732346,Pakistan,927.62,9.3,B,78.0,2019-02-14,85.62,2024-02-27 11:43:51.168029,AAMA264,Environmental Sc
256332,Solomon,Male,2006-06-16 13:10:34.931490,Czech Republic,576.57,8.4,J,35.0,2019-01-09,74.42,2023-03-09 20:37:33.012935,STIN788,Aerospace Engg
256333,King,Male,2005-08-22 14:33:22.325154,Monaco,700.55,5.5,J,35.0,2022-11-04,92.96,2024-07-27 13:09:17.097421,TTNT795,Computer Engg
256334,Fredric,Other,2008-04-15 18:28:41.023613,Réunion,711.24,8.9,H,45.0,2018-06-21,80.89,2017-04-14 21:09:04.239407,SSTN766,Environmental Sc
256335,Chauncey,Male,2007-08-16 23:15:16.653573,Guernsey,912.8,5.0,J,35.0,2020-06-02,70.36,2023-03-31 04:47:19.869081,TNNS782,Philosophy
256336,Brittaney,Female,2001-04-29 20:44:19.040734,New Caledonia,861.54,7.6,C,70.0,2016-06-22,85.73,2017-04-16 13:20:28.002135,RERR319,Finance
256337,Lemuel,Male,2005-03-22 07:17:11.038289,Isle of Man,506.27,7.6,J,35.0,2016-10-22,86.29,2025-02-15 15:35:44.668799,INNI784,Aerospace Engg
256338,Clelia,Male,2001-11-15 07:04:38.377628,Western Sahara,846.2,6.6,G,50.0,2017-01-12,88.25,2018-07-21 06:20:59.048334,NTTN786,Philosophy
256339,Yi,Other,2002-11-17 19:33:53.228442,Haiti,676.17,5.3,J,35.0,2025-07-21,82.12,2019-09-05 23:00:05.113109,SNST709,Business Adm
256340,Bennett,Other,2005-11-13 21:39:39.617993,Botswana,685.18,7.8,J,35.0,2021-06-28,70.12,2017-03-16 15:36:07.803359,INII764,Arts
256341,Nicolas,Female,2009-12-27 10:38:36.618533,Iceland,993.14,5.7,J,35.0,2024-07-31,81.48,2021-05-04 08:17:55.351388,ISST749,Finance
256342,Kenda,Male,2000-04-25 01:04:27.086197,Bhutan,505.16,5.6,J,35.0,2021-02-18,86.59,2024-11-11 12:51:46.495556,ITTI794,Philosophy
256343,Shavonne,Other,2001-04-26 18:18:10.589827,Mali,674.32,8.7,J,35.0,2024-09-06,83.08,2023-09-28 11:40:18.682145,SSTS794,International Business
256344,Thaddeus,Male,2001-12-22 17:57:44.141674,Martinique,819.26,8.2,E,60.0,2017-03-14,86.15,2015-09-05 08:53:40.531243,SSRA542,Civil Engg
256345,Garnett,Other,2001-03-30 00:28:05.050182,Djibouti,637.44,5.1,J,35.0,2018-11-30,89.12,2020-03-31 13:01:35.742452,TTNI799,Electrical Engg
256346,Tory,Other,2003-03-31 07:44:17.638596,Guadeloupe,762.01,5.4,J,35.0,2018-09-16,86.62,2022-03-19 16:51:17.824879,NTSI730,Electrical Engg
256347,Georgeann,Male,2009-04-16 10:06:22.331953,Malta,570.95,5.9,J,35.0,2015-02-22,73.5,2015-03-28 08:17:23.964810,TTSS783,Psychology
256348,Agripina,Other,2008-10-01 15:02:15.781025,Israel,571.42,9.3,J,35.0,2020-05-26,91.38,2020-11-09 20:48:50.903694,SNST755,Journalism
256349,Rima,Other,2010-11-27 05:50:37.683638,Hong Kong SAR China,788.18,8.7,G,50.0,2025-04-03,70.89,2025-05-15 10:14:18.105396,TTSS723,Psychology
256350,Palmer,Female,2007-09-20 02:02:43.306034,Jersey,803.21,9.0,E,60.0,2017-02-27,73.98,2018-04-19 01:47:32.742397,ARSR503,Linguistics
256351,Tinisha,Male,2008-02-03 04:40:48.119892,Puerto Rico,576.48,6.4,J,35.0,2017-07-07,71.0,2017-03-22 11:35:58.926983,INSN718,Finance
256352,Hubert,Other,2010-03-27 03:53:22.445982,Côte d’Ivoire,812.56,7.1,F,55.0,2024-05-19,76.58,2020-07-01 07:03:06.001942,ITIG674,Computer Engg
256353,Sunday,Male,2002-01-07 16:08:44.280363,Bhutan,616.55,6.4,J,35.0,2015-08-22,83.54,2024-01-24 15:38:59.951882,NTTS706,Journalism
256354,Everette,Female,2010-10-04 17:03:23.788857,Moldova,869.19,9.6,C,70.0,2022-03-04,85.0,2019-06-19 00:39:42.334466,UEUE307,Journalism
256355,Carmine,Female,2008-11-16 16:00:11.887476,Japan,608.72,6.5,J,35.0,2016-05-21,80.64,2025-03-22 11:37:30.532405,TNTS726,Linguistics
256356,Billie,Female,2008-06-01 20:52:57.860981,Romania,854.8,6.2,H,45.0,2015-02-01,70.93,2024-12-26 15:03:54.878260,STIN744,Journalism
256357,Babette,Other,2005-01-18 20:59:17.365902,Mongolia,629.46,7.0,J,35.0,2021-02-18,86.91,2023-11-09 10:05:11.452522,SSNS708,Electrical Engg
256358,Berry,Female,2000-04-17 23:41:47.150477,Luxembourg,793.27,7.7,G,50.0,2016-11-22,92.86,2024-01-09 03:41:17.979997,TNSN797,Business Adm
256359,Madelene,Other,2001-09-29 04:13:18.496058,United States,882.65,6.5,H,45.0,2025-06-13,72.48,2023-01-26 15:44:13.209805,TSTI759,Computer Engg
256360,Shiloh,Other,2000-04-22 09:40:40.657021,Comoros,921.45,9.1,B,78.0,2016-02-22,70.77,2024-09-22 15:47:53.263565,ARER284,Civil Engg
256361,Wilson,Other,2001-06-24 08:06:16.814427,Azerbaijan,717.44,9.5,H,45.0,2017-06-26,89.93,2018-04-14 15:14:41.498798,IIIN776,Environmental Sc
256362,Rueben,Female,2009-07-20 12:37:35.235620,Portugal,804.61,6.8,G,50.0,2019-05-07,88.35,2019-02-17 15:34:56.803816,SINN716,Computer Engg
256363,Claudio,Male,2000-06-24 03:18:33.023795,St. Vincent & Grenadines,951.34,7.6,A,80.0,2018-01-07,92.61,2016-04-22 08:51:46.564410,IDND194,Aerospace Engg
256364,Clair,Female,2010-04-03 11:07:46.415694,Seychelles,646.39,6.6,J,35.0,2022-11-18,91.54,2015-02-08 22:58:15.915660,SNTI749,Journalism
256365,Milan,Other,2004-09-01 22:00:18.263871,Equatorial Guinea,944.32,5.1,J,35.0,2017-09-10,82.07,2018-08-07 01:45:19.517680,IITT731,Journalism
256366,Josue,Other,2008-04-07 04:07:14.054965,St. Barthélemy,630.87,8.2,J,35.0,2020-02-07,96.22,2021-02-01 07:00:49.454646,IISS790,Environmental Sc
256367,Remona,Other,2007-07-18 22:54:00.602584,Samoa,891.13,8.5,C,70.0,2016-08-21,85.73,2017-04-24 18:04:06.609233,EURU375,Linguistics
256368,Archie,Other,2002-05-23 12:22:35.406710,Suriname,519.07,5.5,J,35.0,2019-01-03,80.58,2018-04-09 11:55:33.254793,INII784,Business Adm
256369,Janeth,Male,2008-11-07 11:33:28.196544,Guatemala,655.35,7.1,J,35.0,2017-02-18,78.45,2016-04-20 21:28:55.581434,ITIS762,Aerospace Engg
256370,Halley,Male,2005-06-15 22:46:07.893258,Albania,888.44,9.2,C,70.0,2020-03-12,90.65,2022-01-19 08:54:04.727626,RURE336,Business Adm
256371,Melynda,Male,2007-07-27 18:34:23.237410,Botswana,628.61,6.5,J,35.0,2018-02-13,98.08,2019-07-14 20:30:43.250991,NNSS753,Civil Engg
256372,Gertude,Male,2001-06-24 20:14:01.213970,Guam,718.27,9.3,H,45.0,2017-04-28,71.28,2018-06-05 09:11:27.812750,TTTT736,Journalism
256373,Dorian,Other,2004-03-18 22:49:10.148807,Guinea-Bissau,689.59,7.2,J,35.0,2023-12-07,78.21,2015-07-10 07:36:17.001260,SSIS745,Electrical Engg
256374,Loralee,Other,2009-02-15 16:58:52.603254,French Southern Territories,749.55,8.6,H,45.0,2023-10-06,70.21,2020-09-05 19:46:03.324706,INSN706,Journalism
256375,Tracey,Male,2009-10-15 17:13:49.684564,Mozambique,987.79,5.0,J,35.0,2024-03-26,88.64,2019-02-17 21:24:57.211559,SNNT731,Linguistics
256376,Von,Other,2008-10-06 23:40:53.761131,Latvia,918.32,5.3,J,35.0,2016-05-01,91.01,2016-04-04 09:13:24.990622,NINN748,Arts
256377,Brandon,Female,2009-08-17 07:19:42.708453,Comoros,961.37,7.6,A,80.0,2022-05-30,72.56,2023-10-16 08:05:42.394676,ADAI113,Business Adm
256378,Wanetta,Female,2008-02-01 13:05:07.108410,British Virgin Islands,964.05,8.1,A,80.0,2021-09-05,78.43,2017-10-27 17:34:11.591403,IIND109,Business Adm
